Empresa,"Tipo
Docto","Nro
Docto",Detalle,DOCUMENTO CRUCE
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,23,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,24,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,25,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,26,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,27,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,28,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,29,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,30,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,31,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,32,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,33,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,34,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,35,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,36,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,37,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,38,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,39,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,40,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,SM,10,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,11,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,12,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,13,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,14,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,14,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,4,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,5,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,6,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,14,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,1,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,2,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,4,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,5,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,6,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,7,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,8,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,9,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,10,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,11,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,12,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,13,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,14,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,23,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,24,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,25,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,26,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,27,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,28,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,29,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,30,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,31,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,32,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,33,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,34,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,35,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,36,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,37,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,38,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,39,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,40,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,41,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,SM,11,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,12,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,13,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,14,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,23,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,24,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,25,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,26,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,27,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,28,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,29,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,30,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,31,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,15,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,16,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,17,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,18,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,19,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,20,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,21,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,22,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,23,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,24,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,25,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,26,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,27,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,NI,286,DOSORNO.CIERRE DE SEGURIDAD SOCIAL OCTUB,
Ticenergi,SM,42,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,43,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,44,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,45,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,46,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,47,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,48,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,NI,323,MSUAREZ RECLASIFI TERCERO POR ENTIDAD MSUAREZ RECLASIFI TERCERO POR ENTIDAD,
Ticenergi,SM,49,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,50,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,4,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,5,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,6,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,7,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,8,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,NI,55,RECLASIFICACION CUENTAS PERSONAL IC ENERGI,
Ticenergi,NI,55,RECLASIFICACION CUENTAS PERSONAL,
Ticenergi,SM,9,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,4,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,5,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,6,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,7,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,8,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,9,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,3,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,4,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,5,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,SM,6,COMPROBANTE AUTOLIQ/PARAFISCALES,
Ticenergi,CA,82,ANAC RR37 VALORACION MEDICO OCUPACIONAL  CC110158 SALIDA $ POR ENERGIZANDO,NI-195
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,199,ANAC FACT FECC23214 EXAMENES MEDICOS Y P SOL ADRIANA,PE-87
Ticenergi,CA,215,ANAC FACT FECC23916 EXAMENES MEDICOS OCUPACIONAL SOL ALEJANDRO,NI-108
Ticenergi,CA,269,ANAC FACTFECC26984 EXAMEN DE INGRESO SOL,CR-64
Ticenergi,CA,566,"ANAO FACT FECC32296 EXAMEN OPTOMETRICO,",PE-254
Ticenergi,CM,56,JANDRESGS FACT: FECC 35978 EXAMENES MEDICOS,PE-371
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12413 NC 461 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12420 NC 462 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12532 NC 463 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12650 NC 464 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12655 NC 465 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12656 NC 466 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12657 NC 467 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12658 NC 468 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12659 NC 469 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12660 NC 470 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12661 NC 471 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT  FE12662 NC 472 SOL ADRIANA,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT VENCIDAS,NI-77
Ticenergi,CA,61,ANAC RR32505 FACT FE15439 REEMPLAZA FACT VENCIDAS,NI-77
Ticenergi,CA,114,ANAC RR451 FACT FE17088 CC110158 EXAMENES MEDICOS INGRESO Y PERIODICO SOL,PE-34
Ticenergi,CA,222,ANAC FACT FE25834 EXAMENES DE INGRESO SOL ADRIANA,NI-132
Ticenergi,CA,260,ANAC FACT FE26737 EXAMENES MEDICOS DE IN  SESO ADRIANA,NI-148
Ticenergi,CA,260,ANAC FACT FE26737 EXAMENES MEDICOS DE IN  SESO ADRIANA,NI-148
Ticenergi,CA,260,ANAC FACT FE26737 EXAMENES MEDICOS DE IN  SESO ADRIANA,NI-148
Ticenergi,CA,363,ANAC FACT FE28759 EXAMEN MEDICOS INGRESO,PE-139
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,496,ANAC FACT FE29924 ESAMENES MEDICOS INGRE Y PERIODICOS SOL ARIANA,PE-178
Ticenergi,CA,567,ANAC FACT FE33832 SERV EXAMENES MEDICOS  INGRESO RETIRO O PERIODICOS SOL ADRIANA,PE-282
Ticenergi,CA,672,ANAC FACT FE43241 EXAMENES MEDICOS SOL A,PE-459
Ticenergi,CA,681,ANAC FACT FE45594 EXAMENES MEDICOS EMPLE,PE-453
Ticenergi,CA,681,ANAC FACT FE45594 EXAMENES MEDICOS EMPLE,PE-453
Ticenergi,CA,681,ANAC FACT FE45594 EXAMENES MEDICOS EMPLE,PE-453
Ticenergi,CA,694,GINAR FACT FE46806 EXAMENES MEDICOS SOL,PE-507
Ticenergi,CA,702,ANAC FACT FE49156 SERV EXAMENES MEDICOS  SOL ADRIANA,PE-519
Ticenergi,CA,716,ANAC FACT FELV525 EXAMENES MEDICOS SOL A,PE-545
Ticenergi,CA,733,LBLANCO FACT FELV-4041 EXAMENES MEDICOS  ENERGU SOL ADRIANA GOMEZ,PE-585
Ticenergi,CA,733,LBLANCO FACT FELV-4041 EXAMENES MEDICOS  ENERGU SOL ADRIANA GOMEZ,PE-585
Ticenergi,CA,748,LBLANCO FACT FELV-5073 EXAMENES DE INGRE SOL ADRIANA GOMEZ,PE-585
Ticenergi,CA,757,LBLANCO FACT FELV6436 EXAMEN MEDICO OCUP SOL ADRIANA GOMEZ,PC-54
Ticenergi,CA,784,LCASTRI.FELV11846 EXAMEN MEDICO OCUPACIO ONAL DE RETIRO SOL LUISA RESTREPO,PC-105
Ticenergi,DS,1819,JANDRESGS DETALLE ING. CARLOS SUAREZ D.E,
Ticenergi,NI,252,JANDRESGS AJUSTE POR CAJA MENOR NO PAGAD A / NO APROBADA,
Ticenergi,CA,188,AO RR431 VIATICOS NO LEGALIZABLES SOL YU,PE-67
Ticenergi,NI,180,ANAC AJUSTE DE CTA COMISION A HONORARIOS PROCESO 12476 WM SOL LILI,
Ticenergi,DS,718,ANAC CC110158 servicios profesionales de,PE-246
Ticenergi,DS,719,ANAC #8.2 SERV PROF ASESORIA Y ACOMPANAM,PE-246
Ticenergi,CA,32,CC 110158 PRESTACION SERVICIOS PROFESION  MARZO A 15 ABRIL CONTRATO 854,PE-7
Ticenergi,CA,42,CC 110158 PAGO HONORARIOS ABOGADO MAYO,NI-74
Ticenergi,CA,49,CC 110169 RR 8 PAGO HONORARIOS SERV PROF ESIONALES COMO ABOGADO 15 MAYO A 15 JUN,NI-195
Ticenergi,NI,74,LRESTREP REVERSION CA 42 HONORARIOS JUNI O CAUSADOS Y PAGOS EN ENERGIZANDO,
Ticenergi,NI,74,LRESTREP AJUSTE MAYOR V/R PAGADO PE 7,
Ticenergi,DS,63,ANAC CC110179 ACOMPAAMIENTO DE LA ECLECT,PE-148
Ticenergi,DS,2,ANAC RR111 CC110179 DESARROLLO PLATAFORM,CR-2
Ticenergi,CA,138,ANAC RR106 D.E106 CC110189 REALIZACION   VIDEO PROMOCIONAL SOL YULIANA,PE-46
Ticenergi,CA,3,PAGO HONORARIOS CC:110158 SOL:YULIANA VA SQUEZ,NI-108
Ticenergi,CA,108,ANAC RR102 D.E102 CC110178 PRESTACION SERV PROFES GESTORA PROMOCION 16 A 21/08,PE-29
Ticenergi,DS,1,ANAC RR113 CC110189 DESARROLLO DISENO Y,NI-77
Ticenergi,CA,178,ANAC RR425 FACT0112 CC110189 DISENO DOMI MANTENIMIENTO LANDING PAGE SOL YULIANA,NI-108
Ticenergi,CA,661,ANAC FACT FE1 SERV ASESORIA CONTRATO ZON URBANAS MINTIC SOL LUISA,PE-445
Ticenergi,CA,677,ANAC FACT FE2 SERV ASESORIA CONTRATO ZON MINTIC,PE-465
Ticenergi,CA,683,ANAC FACT FE3 SERV E ASESORIA EN PROYECT,PE-495
Ticenergi,CA,711,ANAC FACT FE7 SERV ASESORIA PROYECTO SOL,PE-545
Ticenergi,CA,712,ANAC FACT FE8 ASESORIA DE PROYECTO SOLLU,PE-545
Ticenergi,CA,714,ANAC FACT FE6 SERV FE6 SERV ASESORIA EN  SOL LUISA,PE-545
Ticenergi,CA,730,LBLANCO FACT FE11 SERV ASESORIA EN PROYE LUISA RESTREPO,
Ticenergi,CA,71,ANAC RR201 FACT FE1228 CC110169 CURSO REENTRENAMIENTO EN ALTURAS SOL LAURA C,PE-23
Ticenergi,DS,59,ANAC CC110178 SERV PROF AUXILIAR COORDIN,NI-208
Ticenergi,DS,27,ANAC CC110178 SERV PROF GESTOR AUXILIAR,CR-35
Ticenergi,DS,11,ANAC CC110178 SERV PROF GESTOR PROMOCION,NI-195
Ticenergi,DS,24,ANAC CC110194 SERV PROF GESTOR PROMOCION,CR-24
Ticenergi,DS,58,ANAC CC110178SERV PROF GESTOR AUXILIAR A,PE-133
Ticenergi,DS,26,ANAC CC110178 SERV PROF GESTOR AUXILIAR,CR-35
Ticenergi,DS,62,ANAC CC110178 SERV PROF AUXILIAR COORDIN,PE-133
Ticenergi,DS,10,ANAC CC110178 SERV PROF GESTOR PROMOCION,NI-108
Ticenergi,DS,22,ANAC CC110178 SERV PROFES GESTOR AUXILIA,NI-118
Ticenergi,DS,37,ANAC CC110178 SERV PROF GESTOR AUXILIAR,NI-148
Ticenergi,DS,57,ANAC CC110178SERV PROF GESTOR AUXILIAR A,PE-146
Ticenergi,DS,1977,MARCEV REEM JUAN DAVID CAMARGO SOL LUISA,
Ticenergi,DS,12,ANAC CC110178 SERV PROF GESTOR PROMOCION,NI-108
Ticenergi,DS,17,ANAC CC110178 SERV PROFES GESTOR AUXILIA,NI-118
Ticenergi,DS,28,ANAC CC110178 SERV PROF GESTOR AUXILIAR,CR-35
Ticenergi,DS,53,ANAC CC110178SERV PROF GESTOR AUXILIAR A,PE-133
Ticenergi,DS,20,ANAC CC110178 SERV PROFES GESTOR AUXILIA,NI-118
Ticenergi,DS,19,ANAC CC110178 SERV PROFES GESTOR AUXILIA,NI-118
Ticenergi,DS,29,ANAC CC110178 SERV PROF GESTOR AUXILIAR,CR-35
Ticenergi,DS,54,ANAC CC110178SERV PROF GESTOR AUXILIAR A,PE-133
Ticenergi,DS,21,ANAC CC110178 SERV PROFES GESTOR PROMOCI,NI-118
Ticenergi,DS,30,ANAC CC110178 SERV PROF GESTOR AUXILIAR,CR-35
Ticenergi,DS,50,ANAC CC110178SERV PROF GESTOR AUXILIAR A,PE-133
